ID,ID_String,Twitter_Name,Twitter_Username,Location,followers_count,friends_count,listed_count,created_at,favourites_count,favourites_count,verified,statuses_count
1479836196218019800,1479836196218019844,Knox,Knox1331,india 🇮🇳,40,247,0,Sat Jan 08 15:23:48 +0000 2022,243,243,false,313
1318230156108943400,1318230156108943361,Badshah Manoj,BadshahManoj1,,114,1523,5,Mon Oct 19 16:39:14 +0000 2020,1734,1734,false,2857
1422162580009746400,1422162580009746435,Sahil Kumar Das,das18_kumar,,32,1948,2,Mon Aug 02 11:49:26 +0000 2021,2779,2779,false,3920
1241207915765104600,1241207915765104640,Bigboss,fuTurEs_trAde20,,8,269,3,Sat Mar 21 03:40:12 +0000 2020,423,423,false,474
1247160990430462000,1247160990430461964,NUUR KAHFI AINUL YAHYA,KahfiNuur,,11,313,2,Mon Apr 06 13:55:35 +0000 2020,259,259,false,489
1449372552405524500,1449372552405524491,Simple Boy,pkscsk,,20,1208,1,Sat Oct 16 13:52:31 +0000 2021,1480,1480,false,3448
1288802940086390800,1288802940086390790,MUHAMMED SAJAS N,SAJU4Q,,6,111,0,Thu Jul 30 11:45:48 +0000 2020,88,88,false,162
1216720890458603500,1216720890458603520,wawan's,wawansulistio10,,99,1390,6,Mon Jan 13 13:57:28 +0000 2020,1394,1394,false,1705
1398329847902924800,1398329847902924803,xZypher^W1n,darkestelf2,,433,1776,3,Fri May 28 17:27:15 +0000 2021,1450,1450,false,2313
1365717396414107600,1365717396414107648,royalbengal.eth,SouradipS_Rey,Earth 🌎,122,2423,9,Sat Feb 27 17:36:27 +0000 2021,3766,3766,false,3803
1461352623290785800,1461352623290785796,Gaurav Verma,Gaurav_7755,,13,152,0,Thu Nov 18 15:16:53 +0000 2021,322,322,false,207
1421069337960476700,1421069337960476672,Royalzatt ⚡,Royalzatt64,,106,1203,5,Fri Jul 30 11:25:21 +0000 2021,1266,1266,false,1816
3166882634,3166882634,Kiran Prakoso,kiranprakoso7,"Kolaka, Indonesia",135,2575,7,Tue Apr 21 14:33:28 +0000 2015,2962,2962,false,5245
1410883052071374800,1410883052071374854,ØÑLĪÑĒ LØØTĒRS,Princekr6051,"Ranchi, India",15,390,1,Fri Jul 02 08:48:41 +0000 2021,351,351,false,724
1459625652022349800,1459625652022349827,Farzam khan,farzamk68083158,,15,1011,3,Sat Nov 13 20:57:06 +0000 2021,372,372,false,1700
1043480906357338100,1043480906357338112,Dhanpal Bankariya🕉️,MrBankariya,"Nasrullaganj, India",190,512,5,Sat Sep 22 12:43:29 +0000 2018,1184,1184,false,1531
863262479887077400,863262479887077376,Anup🔶,Anup7786,"Punjab, India",316,2901,5,Sat May 13 05:19:48 +0000 2017,1796,1796,false,3398
2739020137,2739020137,Muhammad Rizky.DOA,kokotz_,,22,1784,2,Sun Aug 17 04:23:01 +0000 2014,2248,2248,false,2752
2424818117,2424818117,Abhi Kr Singh,AS16145425,Varanasi,39,1338,5,Thu Mar 20 14:26:26 +0000 2014,3810,3810,false,2730
1474390486118908000,1474390486118907910,Afarades,Fandra09,,1,44,0,Fri Dec 24 14:44:33 +0000 2021,52,52,false,57
1370781794925125600,1370781794925125634,alijutt,alijutt43692771,,10,878,3,Sat Mar 13 17:02:20 +0000 2021,1145,1145,false,1582
1435836729257185300,1435836729257185284,Tapas Manna,Tapas9348,,20,90,0,Thu Sep 09 05:25:45 +0000 2021,32,32,false,80
1376751162091704300,1376751162091704324,Bitcoin,SatsihM,,12,934,4,Tue Mar 30 04:20:56 +0000 2021,1046,1046,false,1714
1476513798299295700,1476513798299295744,Muhammad Waseem,Muhamma12478251,,62,329,3,Thu Dec 30 11:21:49 +0000 2021,358,358,false,549
2201291034,2201291034,Sapna Agarwal,iSapnaAgarwal,India,742796,93522,143,Mon Nov 18 13:13:37 +0000 2013,15542,15542,false,32422
1478750996524200000,1478750996524199940,Vaghela Govindsinh,Govinds4Vaghela,,30,368,0,Wed Jan 05 15:31:43 +0000 2022,204,204,false,248
807865680850808800,807865680850808832,sandy new status,parmjee80733007,,113,1194,19,Sun Dec 11 08:32:42 +0000 2016,795,795,false,1678
1382434466224767000,1382434466224766977,fajrijuliandi,fajrijuliandi3,,122,681,2,Wed Apr 14 20:44:03 +0000 2021,500,500,false,869
1431675404566163500,1431675404566163457,uding,UUding016,,17,1687,5,Sat Aug 28 17:50:00 +0000 2021,2380,2380,false,4113
1380500968563871700,1380500968563871747,Vishal.bit,VishalK04510154,,45,998,5,Fri Apr 09 12:41:07 +0000 2021,2897,2897,false,4667
1362045287418777600,1362045287418777608,Omkar Garg,OmkarGarg16,,33,956,2,Wed Feb 17 14:24:48 +0000 2021,820,820,false,1725
969579008,969579008,Izharul Haq,izharulhaq2424,India,139,2081,10,Sun Nov 25 07:22:57 +0000 2012,1476,1476,false,3316
1451029653582344200,1451029653582344197,Rishabh Saini,Rishabh35309130,,13,240,2,Thu Oct 21 03:37:01 +0000 2021,49,49,false,278
1511379676408664000,1511379676408664068,Mahi3142,mahi3142,,4,53,0,Tue Apr 05 16:26:24 +0000 2022,44,44,false,48
1407530613913972700,1407530613913972737,Kailash Kumar,Kailash90136788,"Barmer, India",36,985,3,Wed Jun 23 02:47:20 +0000 2021,1493,1493,false,2568
750703850387013600,750703850387013632,Gaurav Kumar,mrkingkohli,"Barbigha, India",45,980,5,Wed Jul 06 14:52:00 +0000 2016,914,914,false,1683
2693666585,2693666585,Samaya Ranjan Barik,ranjanbariksou1,,246,4980,15,Thu Jul 10 03:41:19 +0000 2014,2325,2325,false,5128
1391910324899516400,1391910324899516423,vanhai.bit,hait642228111,"Thái Nguyên, Việt Nam",299,2318,6,Tue May 11 00:17:45 +0000 2021,2083,2083,false,3566
1477812060519993300,1477812060519993345,RAHUL PRAJAPATI,RAHULPR7654,"Patna, India",17,1353,2,Mon Jan 03 01:20:47 +0000 2022,478,478,false,868
1242217154549706800,1242217154549706752,OfficialYadong Fallen Apes • Combat NFT GAME,OfficialYadong,,152,1165,1,Mon Mar 23 22:31:37 +0000 2020,10583,10583,false,8508
2546950811,2546950811,Sheikh Mohammad Roni,ronishah10021,"Valuka,Mymensingh ,Bangladesh",16,1262,3,Wed May 14 08:12:28 +0000 2014,1134,1134,false,2152
1216775066140082200,1216775066140082177,Md Humayun ⚡️,MdHumay27814046,"Dhaka, Bangladesh",509,3499,4,Mon Jan 13 17:32:56 +0000 2020,1958,1958,false,5384
984751706926977000,984751706926977025,Shravan K 🎏,Shra7557K,,114,4983,9,Fri Apr 13 11:14:37 +0000 2018,3323,3323,false,6227
899568355685744600,899568355685744641,Arvind Mallick,mallick_arvind,India,33,1518,2,Mon Aug 21 09:46:23 +0000 2017,1084,1084,false,2484
1381194440581148700,1381194440581148674,INJAMAMUL,inja1234a,,39,1682,3,Sun Apr 11 10:36:44 +0000 2021,2325,2325,false,3388
1434458912216924200,1434458912216924162,Parimal Das,Parimal98935790,,74,852,5,Sun Sep 05 10:10:51 +0000 2021,1036,1036,false,1368
1494368305678672000,1494368305678671875,Rohit Batham,RohitBatham99,,35,511,4,Thu Feb 17 17:49:11 +0000 2022,433,433,false,1244
1467431639798083600,1467431639798083587,Dev Manish,Dev2manish,"Uttar Pradesh, India",7,204,0,Sun Dec 05 09:53:26 +0000 2021,1,1,false,5
1318217746367221800,1318217746367221760,Ｍｒ．ｋｉｎｇ👑#ʙɴʙ #ᴇᴛʜ #ʙᴛᴄ #ʜᴛ #ᴍᴀᴛɪᴄ #ꜱᴏʟ #ᴛʀᴏɴ #xʀD,SHAKIL4747,"Dhaka, Bangladesh DKkhnnopara",284,4426,11,Mon Oct 19 15:50:11 +0000 2020,7753,7753,false,9104
1153537823598735400,1153537823598735360,shelsania,shelsania,Indonesia,247,3055,4,Tue Jul 23 05:30:23 +0000 2019,3319,3319,false,4479
1355137136203341800,1355137136203341824,Banince.bit,WaseemA55472338,,19,676,2,Fri Jan 29 12:54:20 +0000 2021,163,163,false,756
1286615718163705900,1286615718163705857,Ｓｏｈａｎ🐬,sohan960350,"Khulna, Bangladesh",231,2971,6,Fri Jul 24 11:00:54 +0000 2020,2480,2480,false,7805
1501935333184729000,1501935333184729097,Harshit Sharma creations,HarshitSharmac2,,0,12,0,Thu Mar 10 14:57:54 +0000 2022,6,6,false,5
1310742604586377200,1310742604586377220,Boblar4,Boblar4,,98,312,1,Tue Sep 29 00:48:03 +0000 2020,673,673,false,457
1442333733218971600,1442333733218971650,Sujan Mondal,Sujan556,,56,821,2,Mon Sep 27 03:42:44 +0000 2021,1194,1194,false,1914
1374936933353148400,1374936933353148417,SUNIL Rana,SUNILRa16305364,,52,2052,7,Thu Mar 25 04:11:43 +0000 2021,2239,2239,false,3359
1382243682670108700,1382243682670108672,Surajrai9489,surajrai9489,,35,1661,6,Wed Apr 14 08:06:07 +0000 2021,1921,1921,false,2490
1414224394352746500,1414224394352746505,Paul Mark,Paul_Mark8,,823,2139,3,Sun Jul 11 14:08:04 +0000 2021,300,300,false,658
154866668,154866668,Khizar Momin,mominkhizar,Bhiwandi,42,457,2,Sat Jun 12 12:28:06 +0000 2010,205,205,false,948
1382393767546691600,1382393767546691587,Ceces maya,CecesMaya,,101,2816,0,Wed Apr 14 18:02:20 +0000 2021,2481,2481,false,4962
1368508803671494700,1368508803671494660,@Gm Monzu,MonzuGm,,148,2164,2,Sun Mar 07 10:29:55 +0000 2021,4125,4125,false,6828
943798414885584900,943798414885584898,Pappu kumar,Pappukumar0633,"Patna, India",75,1589,6,Thu Dec 21 11:00:51 +0000 2017,1802,1802,false,2680
1335754754861846500,1335754754861846529,Ajay Kumar YADAV,ajaykumar55511,Nepal,18,517,1,Mon Dec 07 01:15:38 +0000 2020,925,925,false,930
1447241828076564500,1447241828076564483,Mian,adv8890,,22,887,1,Sun Oct 10 16:45:45 +0000 2021,815,815,false,1431
1346270315131723800,1346270315131723776,Nithin,Nithin35229534,,28,1099,3,Tue Jan 05 01:40:59 +0000 2021,769,769,false,1311
1306440168,1306440168,Arushi 🎏 ⚡️,Lucifer30a,Bangladesh,1163,4949,7,Wed Mar 27 04:06:41 +0000 2013,2831,2831,false,4956
1370919738793070600,1370919738793070595,Akash Das,akash934855,,93,4949,13,Sun Mar 14 02:08:46 +0000 2021,5532,5532,false,10544
420072827,420072827,Emdadul Khan Imon,Imon_lostwords,"Dhaka, Bangladesh",139,1899,4,Thu Nov 24 04:44:20 +0000 2011,2163,2163,false,2958
1304108359168139300,1304108359168139267,Avay,Avay39625610,,22,2062,7,Thu Sep 10 17:24:07 +0000 2020,2606,2606,false,5814
812748474018046000,812748474018045952,Kartika chandra kar,Kartika47111247,"Jajpur, India",37,918,10,Sat Dec 24 19:55:11 +0000 2016,1068,1068,false,1673
1369684040308166700,1369684040308166661,Tushar,Tushar82209810,,5,146,1,Wed Mar 10 16:18:34 +0000 2021,61,61,false,164
1248535806882353200,1248535806882353157,Prashant Verma,Prashan85366759,,10,146,1,Fri Apr 10 08:58:37 +0000 2020,55,55,false,132
1412376797937758200,1412376797937758217,Aryan,Aryan58116959,,27,568,3,Tue Jul 06 11:44:12 +0000 2021,475,475,false,752
1403935142746284000,1403935142746284038,Extremex365,extremex365,,124,2471,6,Sun Jun 13 04:40:25 +0000 2021,4445,4445,false,5760
1423847161494524000,1423847161494523908,sajan kumar 🌖,sajan_008,,266,3063,6,Sat Aug 07 03:23:19 +0000 2021,5745,5745,false,5001
1398513182121992200,1398513182121992194,Yogesh || ⛓️ 🎲,Yogesh45800844,,47,4095,12,Sat May 29 05:35:10 +0000 2021,2015,2015,false,2904
1466032407920980000,1466032407920979968,vicky raj,vickyra49963332,,11,653,3,Wed Dec 01 13:12:32 +0000 2021,418,418,false,897
898048422011215900,898048422011215872,slewenk,slewenk,"Probolinggo, Jawa Timur",1245,4602,11,Thu Aug 17 05:06:43 +0000 2017,3133,3133,false,5567
1338716002880647200,1338716002880647168,PATRICK,erdrophun,Nomaden,20,429,2,Tue Dec 15 05:22:31 +0000 2020,426,426,false,709
1106875196890378200,1106875196890378241,Irfanmalim,Irfanmalim4,,75,2871,3,Sat Mar 16 11:09:46 +0000 2019,3551,3551,false,7421
934053307449884700,934053307449884673,수디르만. Eth,Man_Carlife,Mars,3567,3863,19,Fri Nov 24 13:37:17 +0000 2017,11284,11284,false,13926
800391801337049100,800391801337049089,Jeet Singh,heyyfalak,"New Delhi, India",12,355,3,Sun Nov 20 17:34:10 +0000 2016,270,270,false,714
1466789482577875000,1466789482577874948,Afry Fadillah,fadillah_afry,indonesia,44,2125,2,Fri Dec 03 15:20:53 +0000 2021,1938,1938,false,3903
1384222017671417900,1384222017671417866,Sourav Ghosh,SouravG75163615,,29,1363,6,Mon Apr 19 19:07:15 +0000 2021,1868,1868,false,2496
1201607437,1201607437,aruntgr,aruntgr2,,66,1466,7,Wed Feb 20 16:57:34 +0000 2013,2031,2031,false,2505
1386970638338855000,1386970638338854920,Rakesh Kumar,RakeshK71274495,,41,2076,8,Tue Apr 27 09:09:11 +0000 2021,3689,3689,false,6159
1384182125100900400,1384182125100900355,ITTEFAQ,ITTEFAQ38155902,,61,1427,1,Mon Apr 19 16:29:23 +0000 2021,3450,3450,false,2625
1140861918707474400,1140861918707474434,Praveen singh,adityapraven,,745,3611,5,Tue Jun 18 06:00:52 +0000 2019,63393,63393,false,36828
886399164170424300,886399164170424323,Akash giri,omtrivedi2000,,51,3481,7,Sun Jul 16 01:36:44 +0000 2017,335,335,false,534
1271750291642146800,1271750291642146816,Soyeb,Soyeb17316766,"Gopalganj, India",73,721,0,Sat Jun 13 10:24:37 +0000 2020,2765,2765,false,4570
1376479104543772700,1376479104543772682,Salman,Salman86572943,,32,244,0,Mon Mar 29 10:19:49 +0000 2021,315,315,false,440
1316994154543542300,1316994154543542272,Mariya,mariyaansari786,,55,337,2,Fri Oct 16 06:47:38 +0000 2020,506,506,false,383
1398582070499168300,1398582070499168257,Nishantchauhan12,Nishant07991492,,205,3222,5,Sat May 29 10:09:25 +0000 2021,4003,4003,false,4857
1439875973814444000,1439875973814444036,SURAJ,Suraj34521,,1,72,0,Mon Sep 20 08:56:17 +0000 2021,18,18,false,62
931398582053232600,931398582053232640,khadimulhoque.bit,khadimulhoque2,India West Bengal U/D Dinaj Pu,45,874,0,Fri Nov 17 05:48:21 +0000 2017,372,372,false,818
1425360445246873600,1425360445246873608,Garetz ID,GaretzId,,14,1479,5,Wed Aug 11 07:36:43 +0000 2021,1402,1402,false,2025
881587866328944600,881587866328944640,localhost,localimbong,,75,1503,1,Sun Jul 02 18:58:21 +0000 2017,1224,1224,false,1537
899975516811165700,899975516811165696,Bibhu prasad behera,Bibhu47862348,,92,826,7,Tue Aug 22 12:44:18 +0000 2017,2485,2485,false,783
1424045144181854200,1424045144181854208,Amrit De,Amritde31,,42,995,10,Sat Aug 07 16:30:05 +0000 2021,1383,1383,false,2130
1208802819261681700,1208802819261681664,Nishanth,Nishant95928245,,6,241,1,Sun Dec 22 17:33:53 +0000 2019,69,69,false,100
1501911485814960000,1501911485814960132,kunal omprakash,omprakash_kunal,,3,124,0,Thu Mar 10 13:23:07 +0000 2022,75,75,false,175
1393074340179038200,1393074340179038208,Akash,Akash36157212,,49,1416,4,Fri May 14 05:23:18 +0000 2021,265,265,false,1632
909918908,909918908,damodar,damnodar2m,"Bengaluru, India",26,86,1,Sun Oct 28 09:32:44 +0000 2012,577,577,false,258
1382539701538619400,1382539701538619394,Vishal,Vishal45913255,,57,1151,5,Thu Apr 15 03:42:15 +0000 2021,1060,1060,false,1787
1372377851752706000,1372377851752706049,Sanu,Sahid1434,India,24,106,1,Thu Mar 18 02:42:41 +0000 2021,152,152,false,522
1469968764376535000,1469968764376535040,Mr Surry,MrMrsurry257774,,12,397,4,Sun Dec 12 09:54:24 +0000 2021,130,130,false,469
1440074464415256600,1440074464415256580,Aqib21₹272837,Fatib321,Ok,4,204,0,Mon Sep 20 22:04:51 +0000 2021,24,24,false,273
842025431750520800,842025431750520833,Graphic Designer,1Graphic_market,Bangladesh,302,4494,9,Wed Mar 15 14:51:21 +0000 2017,796,796,false,3375
1460155425148444700,1460155425148444675,Patil,Patil70438540,"Jalgaon, India",3,394,3,Mon Nov 15 07:59:26 +0000 2021,176,176,false,754
1379646412317622300,1379646412317622272,Rohit,Rohit75268068,,5,218,0,Wed Apr 07 04:05:36 +0000 2021,299,299,false,313
1412670446839877600,1412670446839877633,Manav,Manav66069366,,12,1340,10,Wed Jul 07 07:11:09 +0000 2021,1029,1029,false,2816
1141649110983823400,1141649110983823361,Blvck Minds,Blvckminds16,Indonesia 🇮🇩 bekasi,119,1922,5,Thu Jun 20 10:08:53 +0000 2019,2457,2457,false,4030
3063314791,3063314791,Harsh,Silentscop3,"New Delhi, India",17,751,3,Thu Mar 05 16:43:23 +0000 2015,794,794,false,1246
1460262888736575500,1460262888736575490,Ramesh Joshi,RameshJOSHI5478,,37,639,1,Mon Nov 15 15:06:31 +0000 2021,387,387,false,660
1379824604491878400,1379824604491878403,Prabir Dutta,PrabirD85424670,,27,2538,0,Wed Apr 07 15:53:36 +0000 2021,2880,2880,false,7166
3272398992,3272398992,Noarin 🐿🎨🔮🍂🧟‍♀️🦚☔📜🔨,agus_ramufhit,,132,1532,4,Thu Jul 09 02:31:11 +0000 2015,3675,3675,false,2979
1203351027396665300,1203351027396665347,Satrini,satrini88,,211,2464,2,Sat Dec 07 16:30:32 +0000 2019,1979,1979,false,3127
1457696517624529000,1457696517624528897,Tushar Sarkar,Tushar0456,,12,828,1,Mon Nov 08 13:08:37 +0000 2021,530,530,false,877
1407382187008094200,1407382187008094213,Kanishk,Kanishk70303864,India,9,307,4,Tue Jun 22 16:57:30 +0000 2021,251,251,false,382
1410434549121577000,1410434549121576964,isna fiona,FionaIsna,,56,1033,4,Thu Jul 01 03:06:26 +0000 2021,1494,1494,false,1934
1023730821457313800,1023730821457313792,To the moon🔺,Cepiseptian11,,124,2200,7,Mon Jul 30 00:43:42 +0000 2018,2505,2505,false,2193
1379039429755433000,1379039429755432962,Kitty,kittymobile4,Duniya,1,223,0,Mon Apr 05 11:53:32 +0000 2021,149,149,false,278
1378545639374512000,1378545639374512130,CRYPTO COMMUNITY 27,kmsami299,Bangladesh,394,3001,3,Sun Apr 04 03:11:26 +0000 2021,16638,16638,false,5396
1169335524764467200,1169335524764467200,ZxZahid,ZxZahid,"Dhaka, Bangladesh",239,2235,4,Wed Sep 04 19:46:16 +0000 2019,3395,3395,false,3734
1365102355931271200,1365102355931271170,Hendra,Hendra27034232,,197,4506,14,Fri Feb 26 00:52:36 +0000 2021,3282,3282,false,7412
1280485330978631700,1280485330978631680,JEK,PyaeSoneAg10,,484,4596,12,Tue Jul 07 12:54:45 +0000 2020,3898,3898,false,11509
1454327412418748400,1454327412418748418,AMEN,galau321ok,,5,119,0,Sat Oct 30 06:01:03 +0000 2021,48,48,false,115
1558332878,1558332878,Sudhanshu Ranjan,sudhanshu123ra1,,25,758,2,Sun Jun 30 15:44:36 +0000 2013,474,474,false,1116
1465921748151373800,1465921748151373828,Naimul azam Nahid🔶,naimul_azam,Chittagong,10,1163,4,Wed Dec 01 05:52:48 +0000 2021,181,181,false,1537
1392972921321099300,1392972921321099267,Dmns,DamodarMR1,,11,106,0,Thu May 13 22:40:16 +0000 2021,191,191,false,196
1413340634631471000,1413340634631471108,M A,ErdropMayan,,41,996,3,Fri Jul 09 03:34:09 +0000 2021,113,113,false,1029
1411742627670622200,1411742627670622210,Tosoon,hielmanachmd,Indonesia,58,601,0,Sun Jul 04 17:44:20 +0000 2021,895,895,false,1349
1455777609665560600,1455777609665560580,Muhamad ikbal,ikbale1998_,,31,1584,3,Wed Nov 03 06:03:29 +0000 2021,2029,2029,false,3928
1330843674809340000,1330843674809339909,Ruslan jr,gribbancho,,74,3228,11,Mon Nov 23 12:00:50 +0000 2020,2426,2426,false,4443
96837864,96837864,Y P Aldhewazphe | a1dhewazphe.near,aldhewazphe,Bandung,69,484,5,Mon Dec 14 20:49:42 +0000 2009,874,874,false,1076
1280369704205344800,1280369704205344768,MD. RAKIB HOSSAIN,rprakib49,,158,4929,11,Tue Jul 07 05:15:31 +0000 2020,7205,7205,false,13821
1489264138304233500,1489264138304233475,Technical Guru Tips & Tricks,TechnicalGuruTT,,6,85,4,Thu Feb 03 15:47:08 +0000 2022,106,106,false,123
1397580469131165700,1397580469131165701,Jasmin alf,jasmin_alf,,248,691,4,Wed May 26 15:48:57 +0000 2021,421,421,false,1023
1448476396670447600,1448476396670447619,sama saja cuma gak pake kecap,kanzjie,"Bandung, Jawa Barat",77,1031,5,Thu Oct 14 02:31:10 +0000 2021,2003,2003,false,3426
1374191109551755300,1374191109551755268,monicha.bit,monicha98432140,,685,4975,6,Tue Mar 23 02:48:58 +0000 2021,3461,3461,false,3882
1324353294811099100,1324353294811099142,Zapux ( zapux.near ),Zapux6,"Kalimantan Selatan, Indonesia",283,2055,2,Thu Nov 05 14:10:16 +0000 2020,3516,3516,false,4445
1371299716873392000,1371299716873392130,지훈,Auho19Auho,,167,2846,5,Mon Mar 15 03:18:37 +0000 2021,2316,2316,false,4289
1125237793096130600,1125237793096130562,Rukzshan,rukzshan,Terraverse,572,4676,5,Mon May 06 03:16:10 +0000 2019,7206,7206,false,9962
1495970177283866600,1495970177283866625,Rafly25,Raflyys25,,39,535,0,Tue Feb 22 03:54:28 +0000 2022,414,414,false,611
104478331,104478331,Baggong,bagongg12234,indonesia,71,716,7,Wed Jan 13 13:12:34 +0000 2010,97,97,false,738
1211479812172157000,1211479812172156929,DarKnight.DOA,DpFrN28,,157,1905,3,Mon Dec 30 02:51:30 +0000 2019,3582,3582,false,2395
799575052425408500,799575052425408512,Cio,ciomorvioo,,341,3903,7,Fri Nov 18 11:28:42 +0000 2016,4952,4952,false,8317
1359008623817461800,1359008623817461762,asedep (cckc.near),asedep4,,130,2883,5,Tue Feb 09 05:18:12 +0000 2021,3766,3766,false,4979
2957196050,2957196050,0x000000df34e.eth.DOA,BumiHasrat,"Cengkareng, Indonesia",228,1845,4,Sat Jan 03 11:27:36 +0000 2015,1046,1046,false,905
274472534,274472534,Mas_udik,mas_udik,Handcash : $mas_udik,138,2496,2,Wed Mar 30 11:01:33 +0000 2011,2498,2498,false,7399
1251875902297800700,1251875902297800706,Cahyadi,aacahyadi21,,66,1052,5,Sun Apr 19 14:11:00 +0000 2020,2101,2101,false,4057
1440634593141399600,1440634593141399554,DoⓂ️_ini©️,Dominico0133,,88,1056,5,Wed Sep 22 11:11:10 +0000 2021,1651,1651,false,2238
1391427504255107000,1391427504255107072,eko sangaji hartawan,eko_hartawan,ID,243,2427,11,Sun May 09 16:19:21 +0000 2021,12008,12008,false,14537
1359722163964502000,1359722163964502016,venia #BRG,bacotnyingah,,75,841,2,Thu Feb 11 04:33:31 +0000 2021,621,621,false,1153
1177533864606126000,1177533864606126080,HoNouRablE®,Dawanahofficial,,225,4894,8,Fri Sep 27 10:42:15 +0000 2019,1594,1594,false,5501
1358781044661526500,1358781044661526529,Takiya Enji,TakiyaEnji,,67,1393,9,Mon Feb 08 14:13:59 +0000 2021,1436,1436,false,3931
1272932260073758700,1272932260073758721,Robi Haryanto,robigudel,"Sukoharjo, Indonesia",174,2980,5,Tue Jun 16 16:41:30 +0000 2020,3513,3513,false,3835
1406514455752495000,1406514455752495105,Fonollosa,air0431,,99,1809,4,Sun Jun 20 07:29:21 +0000 2021,1335,1335,false,2031
1218112665618247700,1218112665618247680,Ahmad hidayat,Ahid00,,70,829,2,Fri Jan 17 10:07:55 +0000 2020,700,700,false,1382
1413900090012430300,1413900090012430338,Aqilia,f3hofficial,,193,3427,4,Sat Jul 10 16:37:13 +0000 2021,3443,3443,false,4228
1205172864879431700,1205172864879431680,Crypto24JamReborn,aziz44618020,indonesia,488,4616,5,Thu Dec 12 17:09:45 +0000 2019,5161,5161,false,7263
1156056166100656000,1156056166100656128,Rynjnr.DOA,Rynjnr1,,93,1630,4,Tue Jul 30 04:17:23 +0000 2019,2145,2145,false,3441
1071716499855818800,1071716499855818752,rdl086.sol,rdl086,,88,976,3,Sun Dec 09 10:41:39 +0000 2018,4437,4437,false,5324
1265306809801244700,1265306809801244672,염 찬워옥 DOA,LuthfiSarangheo,,166,1524,3,Tue May 26 15:40:42 +0000 2020,771,771,false,1668
1421774082941489200,1421774082941489154,Kontolodon,Kontolo82954452,,119,3463,5,Sun Aug 01 10:06:10 +0000 2021,4072,4072,false,6900
962758915275464700,962758915275464704,It'sKang,icandoit011,,142,2014,3,Sun Feb 11 18:43:07 +0000 2018,2346,2346,false,3861
1362438414583271400,1362438414583271424,Namina,jaenav7486,,91,2021,3,Thu Feb 18 16:26:51 +0000 2021,2830,2830,false,5936
1442117112730841000,1442117112730841091,jaka perkasa,jakaperkasa03,,55,1055,0,Sun Sep 26 13:21:40 +0000 2021,2597,2597,false,4169
1359718190318645200,1359718190318645250,Bismillah BigWin🌹 FreeTag 🌹,bigwinsnakamoto,"Cianjur, Indonesia",48,3912,4,Thu Feb 11 04:17:48 +0000 2021,5113,5113,false,9983
1359844186887843800,1359844186887843840,Anabella,Snap_ngawurr,"Nganjuk, Indonesia",89,778,4,Thu Feb 11 12:38:24 +0000 2021,1256,1256,false,1908
1389980726678884400,1389980726678884357,Muhammad Yusuf,Muhamma98317302,"Bogor, Jawa Barat",178,3039,10,Wed May 05 16:30:25 +0000 2021,4906,4906,false,7194
1217088783583043600,1217088783583043590,등 충차 (uangin.near) $OTO 💎,uangin__,,287,4467,6,Tue Jan 14 14:19:22 +0000 2020,5398,5398,false,9090
361133970,361133970,No Name,terlahirplayboy,"Kota Palu, Sulawesi Tengah",22034,3882,4,Wed Aug 24 09:16:13 +0000 2011,251,251,false,74938
1417378022466850800,1417378022466850817,annyeoung 🙆‍♀️,BramastiY,,143,1205,3,Tue Jul 20 06:58:07 +0000 2021,1175,1175,false,2113
1494941391658811400,1494941391658811392,Aabbcc,Aldiyz31,,2,338,0,Sat Feb 19 07:46:27 +0000 2022,301,301,false,356
816050294538653700,816050294538653696,JancukkersID,JancukkersID,"Kota Surabaya, Jawa Timur",275,1786,6,Mon Jan 02 22:35:26 +0000 2017,1955,1955,false,2827
1381343385542406100,1381343385542406147,Mishi,mishi9113,North America,3,230,0,Sun Apr 11 20:29:04 +0000 2021,167,167,false,305
1386349203853512700,1386349203853512711,Jhon.DOA,Jhon56656206,,150,3342,6,Sun Apr 25 15:59:51 +0000 2021,3039,3039,false,5014
1380751024621641700,1380751024621641732,Obrasa Crypto,Obrasa1,,160,4149,9,Sat Apr 10 05:14:42 +0000 2021,3405,3405,false,6911
1364897005940707300,1364897005940707328,⚡Lord Marno⚡,LordMarno,,98,528,3,Thu Feb 25 11:16:29 +0000 2021,647,647,false,970
3115620858,3115620858,PratikBhatia.eth,prabhatia2000,"Nagpur, India",209,1318,38,Sun Mar 29 16:38:47 +0000 2015,699,699,false,1767
1188744744320434200,1188744744320434178,Samepack | 🏴‍☠️ X 🇮🇩,samepack_,"Tulungagung, Indonesia",263,3246,8,Mon Oct 28 09:10:20 +0000 2019,2814,2814,false,5823
1495313099473440800,1495313099473440768,Tutut,Tutut2R,,22,212,0,Sun Feb 20 08:23:43 +0000 2022,164,164,false,247
1480606150538129400,1480606150538129408,IchaV,web3_butterfly,,83,199,1,Mon Jan 10 18:23:21 +0000 2022,209,209,false,287
1420053792599408600,1420053792599408641,Sonu,felite0,,140,2207,15,Tue Jul 27 16:09:55 +0000 2021,154,154,false,940
1476581208104472600,1476581208104472578,Ay Joe 🎯,ay_ay_capt,,179,1595,4,Thu Dec 30 15:49:53 +0000 2021,5122,5122,false,5386
1484363415913402400,1484363415913402368,Welz,Welz277,,13,626,2,Fri Jan 21 03:13:30 +0000 2022,258,258,false,1025
